method,constraint_type,n_x,est_shots_mean,est_shots_std,est_shots_median,est_shots_q25,est_shots_q75,optimize_time_mean,optimize_time_std,optimize_time_median,optimize_time_q25,optimize_time_q75,num_gamma_mean,num_gamma_std,num_gamma_median,num_gamma_q25,num_gamma_q75,num_beta_mean,num_beta_std,num_beta_median,num_beta_q25,num_beta_q75
PenaltyQAOA,quadratic_knapsack+cardinality,5,5538987594140625.0,0.0,5538987594140625.0,5538987594140625.0,5538987594140625.0,623.1071203231811,639.4491686670804,368.910409450531,145.93886542320251,972.3549375534058,282.0,0.0,282.0,282.0,282.0,11.0,0.0,11.0,11.0,11.0
PenaltyQAOA,quadratic_knapsack+cardinality,6,469547206119791.7,374149217858043.3,374257804882812.5,125328025000000.0,719345925390625.0,377.0606722354889,416.25881960655755,220.82300317287445,91.39341998100281,491.26914501190186,252.16666666666666,16.685908432862885,250.0,238.0,263.0,9.833333333333334,0.9128709291752766,9.5,9.0,11.0
PenaltyQAOA,quadratic_knapsack+cardinality,7,1883371992993164.0,1355732669413176.2,1491995901953125.0,923500590917968.8,2451867304028320.0,441.95407435894015,431.16393712102985,306.0350613594055,119.31529599428177,630.7285999059677,287.25,17.776018736074246,283.0,271.0,299.25,11.25,0.4442616583193197,11.0,11.0,11.25
PenaltyQAOA,quadratic_knapsack+cardinality,8,5092068464648437.0,4373221844521710.0,4593099709228516.0,936034903222657.0,9384947266503906.0,690.2257424354553,658.6782962501599,397.46051120758057,145.84586769342422,1159.164663374424,314.5,37.33238401912909,309.0,278.0,335.0,12.333333333333334,1.3978637231524922,12.0,11.0,13.0
PenaltyQAOA,quadratic_knapsack+cardinality+independent_set,8,1321549697265625.0,0.0,1321549697265625.0,1321549697265625.0,1321549697265625.0,805.8508257389069,711.3357564456047,545.6286642551422,252.6038112640381,1464.391790151596,308.0,0.0,308.0,308.0,308.0,13.0,0.0,13.0,13.0,13.0
PenaltyQAOA,quadratic_knapsack+flow,6,484220025000000.0,0.0,484220025000000.0,484220025000000.0,484220025000000.0,554.4063077449798,641.8395588655845,310.9257354736328,129.25197219848633,651.7656419277191,276.0,0.0,276.0,276.0,276.0,10.0,0.0,10.0,10.0,10.0
PenaltyQAOA,quadratic_knapsack+flow,7,6.4480286193847656e+16,0.0,6.4480286193847656e+16,6.4480286193847656e+16,6.4480286193847656e+16,2822.020668697357,2485.83345747995,2314.1906542778015,846.0913300514221,5121.60085272789,668.0,0.0,668.0,668.0,668.0,12.0,0.0,12.0,12.0,12.0
PenaltyQAOA,quadratic_knapsack+flow,8,7401053362890626.0,0.0,7401053362890625.0,7401053362890625.0,7401053362890625.0,493.36933727264403,480.6410273906097,349.8905863761902,135.31850481033325,700.7451665401459,313.0,0.0,313.0,313.0,313.0,12.0,0.0,12.0,12.0,12.0
PenaltyQAOA,quadratic_knapsack+knapsack,6,4779624852734375.0,4412608119722700.5,3325900987890625.0,439478814062500.0,1.057349475625e+16,737.4523428281149,857.2918987450045,400.87720108032227,171.5177297592163,1046.1378405094147,302.0,30.011902400785683,322.0,261.0,323.0,12.333333333333334,0.9759000729485328,13.0,11.0,13.0
PenaltyQAOA,quadratic_knapsack+knapsack,7,6002617736816406.0,0.0,6002617736816406.0,6002617736816406.0,6002617736816406.0,1374.4594076156616,1122.3452703584583,1271.1688194274902,425.93247652053833,2168.2863023281097,347.0,0.0,347.0,347.0,347.0,14.0,0.0,14.0,14.0,14.0
PenaltyQAOA,quadratic_knapsack+quadratic_knapsack,6,7755875705078125.0,3555651773878800.0,7755875705078124.0,4382688253515625.0,1.1129063156640624e+16,1766.3779945850372,2932.382920954376,716.0418241024017,261.6828311085701,1517.3435481786728,448.0,22.135943621178654,448.0,427.0,469.0,12.5,0.5270462766947301,12.5,12.0,13.0
