instance_id,condition,size,depth,loss,sampling_seed,shots,p_feasible,p_optimal,conditional_objective,conditional_quality,weighted_quality,exact_p_feasible,exact_p_optimal,exact_conditional_objective,exact_conditional_quality,exact_weighted_quality,compile_seconds,optimize_seconds
b_4_overlapping_01,maximum,4,4,1411.2273896508032,3572906515,10000,0.5033,0.0619,-3.9308563481025236,0.37929664216173253,0.1909,0.5038227638835111,0.06364861291511055,-3.964141850161823,0.3818570653970633,0.1923882820967951,0.20380572183057666,74.44360965350643
b_4_overlapping_01,maximum,4,5,1442.345440814454,1929422402,10000,0.5052,0.0655,-4.096991290577988,0.3920762531213837,0.19807692307692304,0.5068534616146978,0.0662850123208245,-4.079035514523292,0.39069503957871476,0.19802513324616294,0.2550752367824316,92.56012424454093
b_4_overlapping_01,range,4,1,7274.359420434443,3313320241,10000,0.5065000000000001,0.0606,-3.937611056268509,0.37981623509757756,0.19237692307692306,0.50208239052539,0.06282690374625823,-4.004644392764732,0.38497264559728706,0.19328798618836965,11.383499899879098,20.635054514743388
b_4_overlapping_01,range,4,2,7133.556509779733,2858858828,10000,0.49939999999999996,0.0653,-3.9947937525030044,0.38421490403869263,0.19187692307692308,0.4989590656284641,0.06463976356188372,-3.9988667284032204,0.3845282098771708,0.19186383630809908,19.98977990122512,44.27462616795674
b_4_overlapping_01,range,4,3,7381.634351104655,3559142119,10000,0.4967,0.066,-4.072075699617476,0.3901596692013443,0.1937923076923077,0.49794735375674026,0.0639088120985733,-4.080725548785737,0.3908250422142875,0.19461029555247075,34.22851519100368,56.60037786047906
b_4_overlapping_01,range,4,4,7395.178630872633,3305715277,10000,0.5058,0.0608,-3.9440490312376433,0.3803114639413572,0.19236153846153847,0.49947575906045616,0.060705275420211036,-3.9444566074543106,0.3803428159580239,0.18997201670382535,53.26049342006445,75.79052686784416
b_4_overlapping_01,range,4,5,7427.593473323033,4243456055,10000,0.5012,0.0578,-3.8126496408619315,0.37020381852784084,0.18554615384615383,0.5008024754388531,0.0609552280979161,-3.9775409062512583,0.38288776201932756,0.19175113903452173,73.31597902206704,94.67589626414701
b_4_overlapping_01,verma_lewis,4,1,4423.419771601373,340514465,10000,0.5006,0.0611,-3.933280063923292,0.3794830818402532,0.18996923076923078,0.5001095654187513,0.0633581636463029,-4.001868948648775,0.3847591498960596,0.19242173124540654,0.05632932996377349,20.535301099997014
b_4_overlapping_01,verma_lewis,4,2,4408.2757834424065,1128403012,10000,0.4924,0.0646,-3.8797725426482534,0.37536711866525024,0.18483076923076922,0.49946212306990945,0.06323168074192563,-3.903788287690746,0.37721448366851895,0.18840434686579816,0.10368822794407606,38.54662113636732
b_4_overlapping_01,verma_lewis,4,3,4461.487134697641,610577810,10000,0.5069,0.0629,-4.050897612941408,0.3885305856108775,0.1969461538461538,0.5078269561946542,0.06328482294093717,-4.019709628095583,0.3861315098535064,0.1960879893397523,0.15500559797510505,56.48781925998628
b_4_overlapping_01,verma_lewis,4,4,4536.879580375334,1269390640,10000,0.5164,0.0696,-4.10844306738962,0.3929571590299708,0.2029230769230769,0.5047505402707662,0.06563426296791915,-4.0614884339721105,0.3893452641517008,0.19652223243243513,0.2039170991629362,74.23307408671826
b_4_overlapping_01,verma_lewis,4,5,4511.8393597569475,656887967,10000,0.5038,0.0649,-4.102421595871378,0.3924939689131829,0.19773846153846156,0.5076458938245709,0.0642855917615265,-3.997332540440362,0.38441019541848936,0.19514425724849702,0.2548290127888322,92.66921896999702
b_4_overlapping_02,feasible,4,1,5036.806986374947,1351797585,10000,0.0635,0.0635,0.0,1.0,0.0635,0.062176935302726506,0.062176935302726506,0.0,1.0,0.062176935302726506,0.007820884231477976,2.9631610605865717
b_4_overlapping_02,feasible,4,2,5425.569198987907,403408868,10000,0.0631,0.0631,0.0,1.0,0.0631,0.06269716145615097,0.06269716145615097,0.0,1.0,0.06269716145615097,0.015435261186212301,5.859178062994033
b_4_overlapping_02,feasible,4,3,5506.394972800785,2619899332,10000,0.0592,0.0592,0.0,1.0,0.0592,0.05844147563465917,0.05844147563465917,0.0,1.0,0.05844147563465917,0.022813349962234497,8.73911858163774
b_4_overlapping_02,feasible,4,4,5350.261478584952,2434810227,10000,0.0739,0.0739,0.0,1.0,0.0739,0.07089780661096738,0.07089780661096738,0.0,1.0,0.07089780661096738,0.029594991821795702,11.742601855192333
b_4_overlapping_02,feasible,4,5,5563.597513075877,864454285,10000,0.072,0.072,0.0,1.0,0.072,0.06981738398365668,0.06981738398365668,0.0,1.0,0.06981738398365668,0.036709764041006565,14.5886873267591
b_4_overlapping_02,local,4,1,5131.09601904409,80921076,10000,0.0469,0.0469,0.0,1.0,0.0469,0.04538056695467759,0.04538056695467759,0.0,1.0,0.04538056695467759,0.008002613205462694,2.9720333931036294
b_4_overlapping_02,local,4,2,4749.485917815065,2141974581,10000,0.0505,0.0505,0.0,1.0,0.0505,0.04832244339296047,0.04832244339296047,0.0,1.0,0.04832244339296047,0.015097913797944784,5.889133919030428
b_4_overlapping_02,local,4,3,4993.377324359097,1145233513,10000,0.0591,0.0591,0.0,1.0,0.0591,0.0592421298463237,0.0592421298463237,0.0,1.0,0.0592421298463237,0.022585787810385227,8.741465229541063
b_4_overlapping_02,local,4,4,5069.427959061443,2359176437,10000,0.0608,0.0608,0.0,1.0,0.0608,0.059082579923931476,0.059082579923931476,0.0,1.0,0.059082579923931476,0.029765229672193527,11.804542171303183
b_4_overlapping_02,local,4,5,4785.593774120962,3424220052,10000,0.0583,0.0583,0.0,1.0,0.0583,0.06347913245715574,0.06347913245715574,0.0,1.0,0.06347913245715574,0.036713758017867804,14.6540781641379
b_4_overlapping_02,maximum,4,1,2081.5183294773024,1547420744,10000,0.0629,0.0629,0.0,1.0,0.0629,0.060006489371076055,0.060006489371076055,0.0,1.0,0.060006489371076055,0.008118200115859509,3.061089729424566
b_4_overlapping_02,maximum,4,2,2192.8462630350455,2649493764,10000,0.0606,0.0606,0.0,1.0,0.0606,0.05819827779377789,0.05819827779377789,0.0,1.0,0.05819827779377789,0.015243887901306152,5.958050821442157
b_4_overlapping_02,maximum,4,3,2217.3569784450656,3513546643,10000,0.0554,0.0554,0.0,1.0,0.0554,0.05856216260293892,0.05856216260293892,0.0,1.0,0.05856216260293892,0.022434481885284185,8.941554997116327
b_4_overlapping_02,maximum,4,4,2087.6082552432445,352942487,10000,0.0804,0.0804,0.0,1.0,0.0804,0.07737141287070098,0.07737141287070098,0.0,1.0,0.07737141287070098,0.029943101108074188,11.832830886356533
b_4_overlapping_02,maximum,4,5,2129.6998990548263,3169285511,10000,0.0636,0.0636,0.0,1.0,0.0636,0.06251940046832619,0.06251940046832619,0.0,1.0,0.06251940046832619,0.03825422003865242,14.726766594219953
b_4_overlapping_02,range,4,1,8874.387640475079,1991109120,10000,0.0477,0.0477,0.0,1.0,0.0477,0.04697959048168819,0.04697959048168819,0.0,1.0,0.04697959048168819,4.27063930593431,2.9883464071899652
b_4_overlapping_02,range,4,2,9422.260854987991,31751214,10000,0.0571,0.0571,0.0,1.0,0.0571,0.05536905876988681,0.05536905876988681,0.0,1.0,0.05536905876988681,7.38041819492355,5.883563575334847
b_4_overlapping_02,range,4,3,7548.473149305244,810637365,10000,0.0661,0.0661,0.0,1.0,0.0661,0.06436560113223094,0.06436560113223094,0.0,1.0,0.06436560113223094,10.775615216232836,8.596365361474454
b_4_overlapping_02,range,4,4,9538.253944606262,3026752312,10000,0.057,0.057,0.0,1.0,0.057,0.05707807297702226,0.05707807297702226,0.0,1.0,0.05707807297702226,14.710669117048383,11.714300889056176
b_4_overlapping_02,range,4,5,9298.222357880652,2698540630,10000,0.0625,0.0625,0.0,1.0,0.0625,0.06489363457624388,0.06489363457624388,0.0,1.0,0.06489363457624388,20.512821935117245,14.810793505050242
b_4_overlapping_02,verma_lewis,4,1,3861.1432113969613,3001983537,10000,0.0605,0.0605,0.0,1.0,0.0605,0.058762308711982805,0.058762308711982805,0.0,1.0,0.058762308711982805,0.008440992329269648,3.008634507190436
b_4_overlapping_02,verma_lewis,4,2,3902.8607520200558,628328595,10000,0.0563,0.0563,0.0,1.0,0.0563,0.05611091422124757,0.05611091422124757,0.0,1.0,0.05611091422124757,0.01497886423021555,5.882474786136299
b_4_overlapping_02,verma_lewis,4,3,4056.329084591382,1541288101,10000,0.0589,0.0589,0.0,1.0,0.0589,0.060465889397753485,0.060465889397753485,0.0,1.0,0.060465889397753485,0.02246691193431616,8.849407504778355
b_4_overlapping_02,verma_lewis,4,4,4067.00355901914,3338263944,10000,0.0679,0.0679,0.0,1.0,0.0679,0.06780592237923459,0.06780592237923459,0.0,1.0,0.06780592237923459,0.030525878071784973,11.753445275127888
b_4_overlapping_02,verma_lewis,4,5,4023.686690651007,17640591,10000,0.0625,0.0625,0.0,1.0,0.0625,0.06160740170503927,0.06160740170503927,0.0,1.0,0.06160740170503927,0.036355393938720226,14.401404506061226
b_5_disjoint_01,feasible,5,1,1070.4473919359314,947397376,10000,0.5522,0.028,0.8888084027526256,0.5407461064831584,0.29860000000000003,0.5485895651164987,0.02802408132267081,0.8945599035495313,0.5403626730966979,0.29643732383930627,0.002575612161308527,0.8309610784053802
b_5_disjoint_01,feasible,5,2,1141.6255516147635,3389695432,10000,0.4855,0.0284,0.020185375901132688,0.5986543082732578,0.29064666666666666,0.4818464714257681,0.029514348022133992,0.026652682527767133,0.5982231544981488,0.28825171612012507,0.004454235080629587,1.5883904504589736
b_5_disjoint_01,feasible,5,3,1160.9007003899553,3092677633,10000,0.517,0.0232,0.7856866537717602,0.5476208897485493,0.28312,0.5195643956975303,0.025616150735068385,0.7053929020158025,0.5529738065322799,0.28730550162750706,0.007098000962287188,2.4598133261315525
b_5_disjoint_01,feasible,5,4,1060.267415790047,1524279716,10000,0.5804,0.0215,0.871812543073742,0.5418791637950838,0.31450666666666666,0.5761239825485492,0.0225760397417528,0.8958326607648168,0.5402778226156788,0.3112670108480035,0.008512011263519526,3.467948589473963
b_5_disjoint_01,feasible,5,5,1228.2067105290603,3865534005,10000,0.5057,0.0451,0.7747676488036384,0.5483488234130908,0.27730000000000005,0.5038453830682802,0.044130354695947484,0.7838763002141501,0.5477415799857234,0.27597706619033185,0.0110587771050632,4.283293378073722
b_5_disjoint_01,local,5,1,729.2221604524209,2419700737,10000,0.49,0.0329,0.5671428571428573,0.5621904761904762,0.27547333333333335,0.48718004676657045,0.030724650214465257,0.736713831097368,0.5508857445935088,0.2683805428141026,0.0026097800582647324,0.8486283551901579
b_5_disjoint_01,local,5,2,776.2106718743414,3070653585,10000,0.5102,0.0363,0.5495883967071739,0.5633607735528551,0.28742666666666666,0.5172915001997587,0.03529282862478543,0.5442589564770559,0.5637160695681963,0.2916055313136438,0.004628696013242006,1.6392689724452794
b_5_disjoint_01,local,5,3,722.5572492029821,2876107435,10000,0.5425,0.0389,0.8442396313364059,0.5437173579109064,0.2949666666666667,0.5328099163906506,0.038059478419999515,0.8813182413679637,0.541245450575469,0.2883809432679356,0.007099288981407881,2.519462887663394
b_5_disjoint_01,local,5,4,784.9690101635928,2298259546,10000,0.5239,0.0252,0.9494178278297382,0.5367054781446842,0.28118000000000004,0.5183463586151196,0.026720347895907506,0.9147126975060322,0.5390191534995978,0.27939861544032074,0.008830100763589144,3.448004527017474
b_5_disjoint_01,local,5,5,770.8793714889533,1095897706,10000,0.5357999999999999,0.0385,0.738895110115715,0.5507403259922856,0.2950866666666666,0.5283742418582968,0.03874193390458566,0.7614521649791712,0.5492365223347219,0.29020243108949617,0.011059843003749847,4.347622748464346
b_5_disjoint_01,maximum,5,1,173.65451042710666,1601075585,10000,0.5658,0.0432,0.3266171792152704,0.5782255213856486,0.32716,0.5716331839618018,0.04306006033040688,0.31138755477920665,0.5792408296813861,0.33111327975144655,0.0025105327367782593,0.8528651650995016
b_5_disjoint_01,maximum,5,2,154.0426265601457,2129234624,10000,0.5590999999999999,0.0261,0.5648363441244856,0.5623442437250343,0.31440666666666667,0.5628861174891042,0.026336681271328974,0.5942215074294699,0.5603852328380353,0.31543306801042936,0.0046877991408109665,1.6253888932988048
b_5_disjoint_01,maximum,5,3,150.84085871900456,4148541034,10000,0.5707,0.0389,0.45312773786577837,0.5697914841422815,0.3251800000000001,0.5657052610452802,0.03556035762892736,0.49560877657381286,0.5669594148950792,0.3207319238053001,0.006463054101914167,2.5147129124961793
b_5_disjoint_01,maximum,5,4,143.41171085311976,3474997111,10000,0.5604,0.034,0.39114917915774416,0.5739233880561504,0.32162666666666667,0.5676584828558743,0.03562325745714412,0.3954207376908265,0.5736386174872782,0.3256308273103695,0.00908276392146945,3.4484075787477195
b_5_disjoint_01,maximum,5,5,152.1684797132917,1533022690,10000,0.5687,0.0382,0.4914717777387025,0.5672352148174198,0.32258666666666663,0.5652052194115155,0.03468073777342763,0.5161503632116754,0.5655899757858883,0.31967440636101674,0.010886902920901775,4.3522255243733525
b_5_disjoint_01,range,5,1,2106.0583819240965,2910689846,10000,0.48009999999999997,0.026,0.9100187460945638,0.5393320835936958,0.25893333333333335,0.48376342661814903,0.029108338438667454,0.8588595992469531,0.5427426933835364,0.262559065123183,3.8470042450353503,0.8613145817071199
b_5_disjoint_01,range,5,2,2115.264935703875,2052230583,10000,0.498,0.0194,1.0600401606425702,0.529330655957162,0.26360666666666666,0.49430490077938993,0.019179895404153446,1.004436343602621,0.5330375770931586,0.26348308665672016,6.150017478968948,1.6425193934701383
b_5_disjoint_01,range,5,3,1992.1690855198501,894789055,10000,0.5345,0.0466,0.4757717492984095,0.568281883380106,0.30374666666666666,0.5391446728137671,0.0455581338511589,0.4794353013896133,0.5680376465740257,0.3062544711080553,8.803554113954306,2.4554827609099448
b_5_disjoint_01,range,5,4,1958.9778569566877,1727588263,10000,0.5321,0.0261,0.9592181920691598,0.5360521205287226,0.28523333333333334,0.5254745270509995,0.0274271429159174,1.0242228651147287,0.5317184756590181,0.2794045145212009,11.521374035160989,3.3103504455648363
b_5_disjoint_01,range,5,5,1957.0376677624813,807661717,10000,0.5453999999999999,0.0291,0.6877521085441879,0.5541498594303874,0.30223333333333324,0.5318918966700548,0.02775540252832318,0.6771865561584278,0.5548542295894381,0.29512246855172825,14.686018510721624,4.130797325633466
b_5_disjoint_01,verma_lewis,5,1,502.18984023063683,134629555,10000,0.5835,0.0263,0.5873179091688087,0.5608454727220794,0.32725333333333334,0.584579926198453,0.02723330632455884,0.5951413196244167,0.5603239120250388,0.32755411113882565,0.002686072140932083,0.8283821637742221
b_5_disjoint_01,verma_lewis,5,2,478.75618954937534,1657280968,10000,0.5658,0.0249,0.9969954047366562,0.5335336396842228,0.30187333333333327,0.570391105099167,0.027477543148552944,0.9856974368958228,0.5342868375402785,0.30475245970453857,0.004483246244490147,1.578203359618783
b_5_disjoint_01,verma_lewis,5,3,412.0717322832839,2375737363,10000,0.4974,0.0576,-0.677925211097708,0.6451950140731806,0.32092000000000004,0.49679531115646647,0.05774896285409629,-0.763426045995527,0.6508950697330351,0.3233616186982331,0.006709842011332512,2.4296513022854924
b_5_disjoint_01,verma_lewis,5,4,381.73419208362776,133413722,10000,0.5759,0.0396,0.5421080048619557,0.5638594663425364,0.32472666666666666,0.5791595884516589,0.042270343054116755,0.5555460243863471,0.5629635983742436,0.3260457659476919,0.00864147488027811,3.338868560269475
b_5_disjoint_01,verma_lewis,5,5,448.27128775535,3282682107,10000,0.49710000000000004,0.0506,-0.3069804868235764,0.6204653657882384,0.30843333333333334,0.4992658060679507,0.05143196368619625,-0.29394021861564396,0.6195960145743763,0.3093431036529657,0.010970947332680225,4.294628931209445
b_5_disjoint_02,feasible,5,1,23.88439518417998,1112879114,10000,0.20220000000000002,0.0599,-1.7304648862512364,0.5913081107814046,0.11956250000000002,0.2042811263449222,0.06124299488486028,-1.740415135991202,0.5925518919989002,0.12104716791535004,0.000510411337018013,0.0812771636992693
b_5_disjoint_02,feasible,5,2,18.54945591005055,1507215795,10000,0.4645,0.0035,1.5446716899892357,0.18191603875134554,0.0845,0.4709240291180199,0.003904528254859052,1.5750265854824939,0.17812167681468827,0.08388177771883079,0.0006307461299002171,0.15617068018764257
b_5_disjoint_02,feasible,5,3,15.121473568729202,2928551092,10000,0.5467,0.0176,1.439180537772087,0.19510243277848913,0.1066625,0.5454327298336914,0.018860802313836706,1.4156787957059052,0.19804015053676186,0.1080175799239412,0.0008256337605416775,0.21384359756484628
b_5_disjoint_02,feasible,5,4,13.809679516668304,557304337,10000,0.571,0.0087,1.621891418563923,0.17226357267950962,0.09836249999999998,0.5676684087858314,0.010222070803583796,1.5979162900937651,0.17526046373827936,0.09948982857337595,0.0010172207839787006,0.2776379846036434
b_5_disjoint_02,feasible,5,5,12.259932256131073,2356602746,10000,0.6263,0.0232,1.4125818297940285,0.19842727127574644,0.124275,0.6247028690475566,0.021260612989802998,1.4493563337940314,0.19383045827574608,0.12108644339366127,0.0012780330143868923,0.3501230562105775
b_5_disjoint_02,local,5,1,17.428986106547153,3866785129,10000,0.31440000000000007,0.1212,-1.4847328244274807,0.560591603053435,0.17625000000000002,0.3223839650084609,0.12769437025422492,-1.579149106502689,0.5723936383128361,0.18453053066491096,0.0005233869887888432,0.08297332422807813
b_5_disjoint_02,local,5,2,13.313165739578068,1176854133,10000,0.4111,0.0953,-0.6278277791291657,0.4534784723911457,0.186425,0.411871471281711,0.0943928388014092,-0.6299370447702037,0.45374213059627544,0.18688343891118622,0.0006702099926769733,0.15482890838757157
b_5_disjoint_02,local,5,3,11.080082409894986,1022026063,10000,0.4304,0.2083,-1.8408457249070636,0.605105715613383,0.26043750000000004,0.42575158127021995,0.2063635144360255,-1.8351227861282493,0.6043903482660311,0.2573201464787217,0.0008714883588254452,0.21645460277795792
b_5_disjoint_02,local,5,4,8.531605380332936,3512851892,10000,0.5741,0.3019,-2.1384776171398707,0.6423097021424838,0.36875,0.5731267079605191,0.2983870259785631,-2.1086589987289157,0.6385823748411145,0.3659886142542982,0.0010383748449385166,0.28763051936402917
b_5_disjoint_02,local,5,5,5.28676570566344,3376695140,10000,0.6963,0.329,-1.8444635932787594,0.605557949159845,0.4216500000000001,0.6953822861347541,0.33076950191942106,-1.8560135970973193,0.6070016996371649,0.42209822958137305,0.001167320180684328,0.3506493093445897
b_5_disjoint_02,maximum,5,1,1.5659300450669813,4255882533,10000,0.49050000000000005,0.1143,-0.785117227319062,0.47313965341488273,0.232075,0.4942461317190386,0.11285442916969395,-0.760062720677054,0.47000784008463176,0.23229955683944972,0.0004329937510192394,0.08175969868898392
b_5_disjoint_02,maximum,5,2,-0.20195072355006496,9910391,10000,0.6417,0.1582,-1.0082593112046128,0.5010324139005766,0.32151250000000003,0.6445322062780785,0.16209233219097008,-1.0037828513006002,0.500472856412575,0.32257087432588893,0.0007001706399023533,0.15597644029185176
b_5_disjoint_02,maximum,5,3,-0.3565193945120831,2631027219,10000,0.6572,0.1706,-1.0636031649421789,0.5079503956177723,0.333825,0.6538743102060874,0.16724902175614215,-1.0476658048501513,0.5059582256062689,0.33083308576139503,0.0008255857974290848,0.22007362823933363
b_5_disjoint_02,maximum,5,4,-1.068711043293628,2679719582,10000,0.6753000000000001,0.2921,-2.2167925366503773,0.6520990670812972,0.44036250000000005,0.6803941935089011,0.30430083660873675,-2.2904159019057966,0.6613019877382246,0.4499460326129825,0.000973620917648077,0.28079958399757743
b_5_disjoint_02,maximum,5,5,-1.9508791648865802,1410626634,10000,0.7289,0.4342,-3.326107833722047,0.7907634792152558,0.5763874999999999,0.729292869892271,0.43563936181118007,-3.334953144107469,0.7918691430134337,0.5775045198874003,0.0012779589742422104,0.34841116378083825
b_5_disjoint_02,range,5,1,28.761649892328684,2181272870,10000,0.342,0.1007,-1.4546783625730992,0.5568347953216374,0.1904375,0.35281324611545506,0.10166487667586158,-1.4227783230145064,0.5528472903768133,0.1950518471239771,1.100981593132019,0.07806575438007712
b_5_disjoint_02,range,5,2,24.065465944716507,385280851,10000,0.4239,0.1225,-1.4199103562160886,0.552488794527011,0.2342,0.42772581704218793,0.12373423665469542,-1.3987001561322163,0.549837519516527,0.2351797022756565,1.7865346260368824,0.15330423740670085
b_5_disjoint_02,range,5,3,9.73121709722245,3550449065,10000,0.7737,0.2828,-1.592994700788419,0.5741243375985524,0.44420000000000004,0.7708748171853291,0.2779929011124907,-1.5699589631982478,0.571244870399781,0.4403582850374882,2.3426974746398628,0.21513851219788194
b_5_disjoint_02,range,5,4,3.8505163864093896,1821310213,10000,0.8869,0.2616,-1.3187507047017701,0.5398438380877213,0.47878750000000003,0.8894538799095533,0.2658351712135597,-1.3353661706940774,0.5419207713367596,0.48201353266905866,3.0860809478908777,0.2841410245746374
b_5_disjoint_02,range,5,5,0.23967587754723857,3726298539,10000,0.9575,0.347,-1.786840731070496,0.598355091383812,0.572925,0.9525114052156439,0.33865998833530314,-1.7332388968154906,0.5916548621019363,0.5635580041033834,4.01888549188152,0.3514991533011198
b_5_disjoint_02,verma_lewis,5,1,17.428986106547153,1973407854,10000,0.31980000000000003,0.1242,-1.5328330206378986,0.5666041275797373,0.1812,0.3223839650084609,0.12769437025422492,-1.579149106502689,0.5723936383128361,0.18453053066491096,0.0004018680192530155,0.08062439877539873
b_5_disjoint_02,verma_lewis,5,2,13.313165739578068,1286795014,10000,0.4108,0.0929,-0.5662122687439143,0.4457765335929893,0.183125,0.411871471281711,0.0943928388014092,-0.6299370447702037,0.45374213059627544,0.18688343891118622,0.0008606580086052418,0.15600306168198586
b_5_disjoint_02,verma_lewis,5,3,11.080082409894986,2199123473,10000,0.4268,0.2065,-1.8245079662605435,0.6030634957825679,0.2573875,0.42575158127021995,0.2063635144360255,-1.8351227861282493,0.6043903482660311,0.2573201464787217,0.0008665770292282104,0.22180893598124385
b_5_disjoint_02,verma_lewis,5,4,8.531605380332936,2647253568,10000,0.579,0.3046,-2.1442141623488773,0.6430267702936097,0.3723125,0.5731267079605191,0.2983870259785631,-2.1086589987289157,0.6385823748411145,0.3659886142542982,0.0011779950000345707,0.2857177876867354
b_5_disjoint_02,verma_lewis,5,5,5.28676570566344,2336465760,10000,0.6989000000000001,0.3398,-1.9100014308198596,0.6137501788524824,0.42895,0.6953822861347541,0.33076950191942106,-1.8560135970973193,0.6070016996371649,0.42209822958137305,0.0011929767206311226,0.34752506390213966
b_5_overlapping_01,feasible,5,1,1043.5512521444082,3458111532,10000,0.22549999999999998,0.0439,-3.531263858093127,0.37760532150776055,0.08514999999999999,0.225583043242829,0.04524998541583087,-3.5690345160414134,0.38075287633678445,0.08589139256751237,0.0025509600527584553,0.835095789283514
b_5_overlapping_01,feasible,5,2,1123.3522540402037,2044432492,10000,0.10019999999999998,0.0133,-2.9201596806387227,0.32667997338656024,0.03273333333333333,0.09538755049842625,0.014699441722809913,-3.168619456287966,0.3473849546906638,0.03313619990794921,0.004495543893426657,1.575907165184617
b_5_overlapping_01,feasible,5,3,1002.6742357477843,3089203868,10000,0.1491,0.0327,-3.854460093896713,0.4045383411580594,0.060316666666666664,0.15371910447385498,0.03335094221242538,-3.808426400601988,0.40070220005016566,0.061595583352414954,0.006586526986211538,2.4703323184512556
b_5_overlapping_01,feasible,5,4,1077.1047203487267,567168652,10000,0.1766,0.0421,-4.034541336353341,0.4195451113627784,0.07409166666666667,0.18369086519538844,0.04785413233538947,-4.205459635816912,0.4337883029847427,0.07968294868690669,0.008720519952476025,3.375286339316517
b_5_overlapping_01,feasible,5,5,1162.1366904998335,4289252111,10000,0.18519999999999998,0.0436,-3.920626349892009,0.4100521958243341,0.07594166666666667,0.18027642370230357,0.04045368637952102,-3.801762713078946,0.40014689275657883,0.07213705078174523,0.010486029088497162,4.220307081006467
b_5_overlapping_01,local,5,1,690.283763640706,1080861755,10000,0.1548,0.017,-1.7855297157622738,0.23212747631352282,0.03593333333333333,0.15201132075879895,0.017765759320256945,-1.9024216210155003,0.24186846841795837,0.0367667453341217,0.0025300420820713043,0.8237739321775734
b_5_overlapping_01,local,5,2,664.6932965148642,989021252,10000,0.1373,0.0126,-1.5761107064821558,0.21467589220684632,0.029475,0.13972089359513792,0.012762748841239561,-1.5886808742961251,0.21572340619134378,0.03014106708244146,0.0044723981991410255,1.5720389462076128
b_5_overlapping_01,local,5,3,644.5470523559505,1301471068,10000,0.13290000000000002,0.0299,-3.2641083521444694,0.3553423626787058,0.047225,0.13300193948320937,0.024590383933443864,-2.8363777527049048,0.3196981460587421,0.04252047347499904,0.006678775418549776,2.4629716128110886
b_5_overlapping_01,local,5,4,673.3586392447545,1227317175,10000,0.13080000000000003,0.0156,-2.204128440366972,0.26701070336391436,0.034925000000000005,0.1325003668333108,0.017673630776687006,-2.369356932715164,0.28077974439293035,0.03720341913142651,0.008464876096695662,3.3658399148844182
b_5_overlapping_01,local,5,5,604.4532371986564,645382756,10000,0.1336,0.0409,-4.167664670658683,0.4306387225548902,0.05753333333333333,0.13115513658611128,0.04035162892890942,-4.127211919539599,0.42726765996163324,0.05603834830109616,0.010803380981087685,4.2137848432175815
b_5_overlapping_01,maximum,5,1,217.33251857807954,540637583,10000,0.31909999999999994,0.0459,-3.5957380131620194,0.38297816776350163,0.12220833333333335,0.31334350615859224,0.04026563023097882,-3.477039240255885,0.3730866033546571,0.11690426439594825,0.002618502825498581,0.8190504657104611
b_5_overlapping_01,maximum,5,2,214.98370128075337,3293637106,10000,0.3145,0.044,-3.6165341812400635,0.3847111817700053,0.12099166666666666,0.31962470106220875,0.04610892441434572,-3.618201337935157,0.3848501114945964,0.12300760184021808,0.0045573837123811245,1.549604173284024
b_5_overlapping_01,maximum,5,3,210.0131409885941,1020530185,10000,0.2654,0.0242,-2.760738507912585,0.31339487565938207,0.08317500000000001,0.2618407282900968,0.02521892681973546,-2.842296843059521,0.3201914035882934,0.08383915030778706,0.006490897852927446,2.4419063883833587
b_5_overlapping_01,maximum,5,4,211.31707928590396,3512549240,10000,0.3037,0.0585,-3.966743496871913,0.4138952914059928,0.12570000000000003,0.3090705901140092,0.061960303567299896,-3.975748178330034,0.41464568152750286,0.12815478547793085,0.008555421140044928,3.311084618791938
b_5_overlapping_01,maximum,5,5,204.54698491260476,1474821861,10000,0.35309999999999997,0.0602,-3.78249787595582,0.398541489662985,0.140725,0.35576700700096553,0.06253289810792985,-3.8870881431651294,0.40725734526376084,0.14488872680364703,0.010601113084703684,4.17976228101179
b_5_overlapping_01,range,5,1,1842.8204278645383,1095937470,10000,0.1966,0.0345,-3.1424211597151577,0.34520176330959645,0.06786666666666666,0.19431331615138392,0.037001687050981065,-3.19240499660223,0.3493670830501858,0.06788667646161756,3.929363044910133,0.8558644033037126
b_5_overlapping_01,range,5,2,1974.595892764905,3974029533,10000,0.2194,0.0403,-3.7689152233363714,0.3974096019446976,0.08719166666666665,0.21961355919681994,0.04166787046600578,-3.7585717547213986,0.3965476462267832,0.08708723997898525,6.303314330987632,1.6136480388231575
